datetime,temp,humidity,pressure
2020-08-09 13:36:10,29.22,55.25,1002.09
2020-08-09 13:36:11,29.24,55.19,1002.11
2020-08-09 13:36:12,29.28,55.26,1002.11
2020-08-09 13:36:13,29.35,55.05,1002.1
2020-08-09 13:36:14,29.31,55.16,1002.07
2020-08-09 13:36:15,29.31,55.28,1002.04
2020-08-09 13:36:16,29.29,52.78,1002.05
2020-08-09 13:36:17,29.33,55.35,1002.09
2020-08-09 13:36:18,29.35,55.33,1002.09
2020-08-09 13:36:19,29.26,55.11,1002.1
2020-08-09 13:36:20,29.31,55.22,1002.13
2020-08-09 13:36:21,29.31,54.99,1002.11
2020-08-09 13:36:22,29.39,55.16,1002.1
2020-08-09 13:36:23,29.31,55.21,1002.1
2020-08-09 13:36:24,29.31,54.86,1002.09
2020-08-09 13:36:25,29.33,55.25,1002.08
2020-08-09 13:36:26,29.33,55.16,1002.1
2020-08-09 13:36:27,29.28,55.09,1002.05
2020-08-09 13:36:28,29.35,55.16,1002.06
2020-08-09 13:36:29,29.31,53.1,1002.07
2020-08-09 13:36:30,29.28,55.15,1002.07
2020-08-09 13:36:31,29.26,55.14,1002.07
2020-08-09 13:36:32,29.35,55.12,1002.06
2020-08-09 13:36:33,29.28,55.26,1002.06
2020-08-09 13:36:34,29.35,55.21,1002.07
2020-08-09 13:36:35,29.44,55.33,1002.08
2020-08-09 13:36:36,29.35,55.28,1002.08
2020-08-09 13:36:37,29.31,55.44,1002.08
2020-08-09 13:36:38,29.31,55.09,1002.1
2020-08-09 13:36:39,29.33,55.25,1002.1
2020-08-09 13:36:40,29.35,55.15,1002.08
2020-08-09 13:36:41,29.35,55.17,1002.11
2020-08-09 13:36:42,29.28,55.38,1002.1
2020-08-09 13:36:43,29.31,55.01,1002.08
2020-08-09 13:36:44,29.35,55.25,1002.07
2020-08-09 13:36:45,29.29,55.24,1002.08
2020-08-09 13:36:46,29.2,54.83,1002.08
2020-08-09 13:36:47,29.35,55.03,1002.06
2020-08-09 13:36:48,29.28,55.0,1002.06
2020-08-09 13:36:49,29.37,55.3,1002.08
2020-08-09 13:36:50,29.31,55.21,1002.1
2020-08-09 13:36:51,29.37,55.3,1002.08
2020-08-09 13:36:52,29.29,55.33,1002.09
2020-08-09 13:36:53,29.26,55.35,1002.09
2020-08-09 13:36:54,29.26,55.17,1002.09
2020-08-09 13:36:55,29.31,55.13,1002.07
2020-08-09 13:36:56,29.44,55.12,1002.09
2020-08-09 13:36:57,29.31,55.17,1002.09
2020-08-09 13:36:58,29.28,55.33,1002.07
2020-08-09 13:36:59,29.29,55.12,1002.09
2020-08-09 13:37:00,29.26,55.3,1002.11
2020-08-09 13:37:01,29.29,55.0,1002.09
2020-08-09 13:37:02,29.37,55.13,1002.11
2020-08-09 13:37:03,29.28,54.93,1002.11
2020-08-09 13:37:04,29.33,55.13,1002.07
2020-08-09 13:37:05,29.35,55.07,1002.13
2020-08-09 13:37:06,29.31,55.39,1002.1
2020-08-09 13:37:07,29.31,55.05,1002.1
2020-08-09 13:37:08,29.4,55.31,1002.11
2020-08-09 13:37:09,29.29,54.97,1002.1
2020-08-09 13:37:10,29.39,55.18,1002.1
2020-08-09 13:37:11,29.33,55.12,1002.1
2020-08-09 13:37:12,29.4,55.25,1002.09
2020-08-09 13:37:13,29.29,55.22,1002.08
2020-08-09 13:37:14,29.4,55.36,1002.09
2020-08-09 13:37:15,29.35,55.24,1002.11
2020-08-09 13:37:16,29.4,55.15,1002.13
2020-08-09 13:37:17,29.35,55.27,1002.09
2020-08-09 13:37:18,29.22,55.0,1002.09
2020-08-09 13:37:19,29.33,55.27,1002.09
2020-08-09 13:37:20,29.35,55.22,1002.09
2020-08-09 13:37:21,29.31,55.14,1002.11
2020-08-09 13:37:22,29.35,55.19,1002.1
2020-08-09 13:37:23,29.42,55.27,1002.08
2020-08-09 13:37:24,29.37,55.95,1002.1
2020-08-09 13:37:25,29.28,55.1,1002.1
2020-08-09 13:37:26,29.35,55.29,1002.08
2020-08-09 13:37:27,29.29,55.32,1002.08
2020-08-09 13:37:28,29.33,54.8,1002.11
2020-08-09 13:37:29,29.24,55.31,1002.11
2020-08-09 13:37:30,29.28,55.03,1002.1
2020-08-09 13:37:31,29.4,55.22,1002.08
2020-08-09 13:37:32,29.35,54.95,1002.06
2020-08-09 13:37:33,29.29,55.05,1002.11
2020-08-09 13:37:34,29.37,55.48,1002.1
2020-08-09 13:37:35,29.31,55.26,1002.12
2020-08-09 13:37:36,29.42,55.23,1002.08
2020-08-09 13:37:37,29.37,55.27,1002.09
2020-08-09 13:37:38,29.29,54.99,1002.09
2020-08-09 13:37:39,29.42,55.02,1002.08
2020-08-09 13:37:40,29.33,55.34,1002.09
2020-08-09 13:37:41,29.26,55.38,1002.07
2020-08-09 13:37:42,29.28,55.2,1002.09
2020-08-09 13:37:43,29.26,55.1,1002.08
2020-08-09 13:37:44,29.33,55.17,1002.08
2020-08-09 13:37:45,29.37,55.44,1002.09
2020-08-09 13:37:46,29.31,55.24,1002.07
2020-08-09 13:37:47,29.37,55.19,1002.09
2020-08-09 13:37:48,29.29,55.13,1002.1
2020-08-09 13:37:49,29.35,55.34,1002.12
2020-08-09 13:37:50,29.33,55.18,1002.11
2020-08-09 13:37:51,29.29,55.0,1002.09
2020-08-09 13:37:53,29.37,55.33,1002.1
2020-08-09 13:37:54,29.24,55.1,1002.09
2020-08-09 13:37:55,29.31,55.19,1002.09
2020-08-09 13:37:56,29.4,55.11,1002.1
2020-08-09 13:37:57,29.4,55.07,1002.08
2020-08-09 13:37:58,29.35,55.13,1002.1
2020-08-09 13:37:59,29.28,55.19,1002.11
2020-08-09 13:38:00,29.33,55.17,1002.09
2020-08-09 13:38:01,29.31,55.03,1002.09
2020-08-09 13:38:02,29.35,55.2,1002.08
2020-08-09 13:38:03,29.33,56.15,1002.09
2020-08-09 13:38:04,29.28,55.05,1002.09
2020-08-09 13:38:05,29.35,55.21,1002.09
2020-08-09 13:38:06,29.22,54.98,1002.09
2020-08-09 13:38:07,29.31,54.91,1002.08
2020-08-09 13:38:08,29.31,55.14,1002.09
2020-08-09 13:38:09,29.26,55.16,1002.08
2020-08-09 13:38:10,29.31,55.23,1002.07
2020-08-09 13:38:11,29.33,55.14,1002.08
2020-08-09 13:38:12,29.33,54.95,1002.07
2020-08-09 13:38:13,29.42,54.99,1002.06
2020-08-09 13:38:14,29.39,55.11,1002.06
2020-08-09 13:38:15,29.28,54.73,1002.04
2020-08-09 13:38:16,29.37,55.27,1002.05
2020-08-09 13:38:17,29.33,55.16,1002.08
2020-08-09 13:38:18,29.31,55.43,1002.04
2020-08-09 13:38:19,29.29,54.94,1002.06
2020-08-09 13:38:20,29.35,55.05,1002.05
2020-08-09 13:38:21,29.28,55.33,1002.07
2020-08-09 13:38:22,29.31,55.19,1002.07
2020-08-09 13:38:23,29.33,55.0,1002.07
2020-08-09 13:38:24,29.29,55.17,1002.08
2020-08-09 13:38:25,29.35,55.28,1002.08
2020-08-09 13:38:26,29.37,54.88,1002.07
2020-08-09 13:38:27,29.33,54.76,1002.08
2020-08-09 13:38:28,29.31,54.95,1002.08
2020-08-09 13:38:29,29.29,55.46,1002.09
2020-08-09 13:38:30,29.31,55.01,1002.1
2020-08-09 13:38:31,29.33,54.99,1002.07
2020-08-09 13:38:32,29.37,55.24,1002.1
2020-08-09 13:38:33,29.29,55.12,1002.11
2020-08-09 13:38:34,29.35,55.45,1002.09
2020-08-09 13:38:35,29.37,55.34,1002.11
2020-08-09 13:38:36,29.39,55.16,1002.05
2020-08-09 13:38:37,29.39,54.72,1002.06
2020-08-09 13:38:38,29.28,55.01,1002.08
2020-08-09 13:38:39,29.35,54.73,1002.12
2020-08-09 13:38:40,29.33,55.27,1002.07
2020-08-09 13:38:41,29.31,55.13,1002.05
2020-08-09 13:38:42,29.29,54.99,1002.08
2020-08-09 13:38:43,29.37,55.11,1002.08
2020-08-09 13:38:44,29.2,55.13,1002.08
2020-08-09 13:38:45,29.39,55.0,1002.07
2020-08-09 13:38:46,29.28,54.91,1002.05
2020-08-09 13:38:47,29.29,55.12,1002.04
2020-08-09 13:38:48,29.33,55.0,1002.07
2020-08-09 13:38:49,29.31,55.29,1002.06
2020-08-09 13:38:50,29.33,55.43,1002.09
2020-08-09 13:38:51,29.4,54.27,1002.06
2020-08-09 13:38:52,29.19,55.05,1002.07
2020-08-09 13:38:53,29.26,54.9,1002.07
2020-08-09 13:38:54,29.31,55.12,1002.06
2020-08-09 13:38:55,29.39,54.77,1002.05
2020-08-09 13:38:56,29.33,54.89,1002.05
2020-08-09 13:38:57,29.31,55.1,1002.08
2020-08-09 13:38:58,29.39,55.04,1002.08
2020-08-09 13:38:59,29.29,55.16,1002.04
2020-08-09 13:39:00,29.22,54.72,1002.07
2020-08-09 13:39:01,29.31,55.19,1002.06
2020-08-09 13:39:02,29.31,55.45,1002.07
2020-08-09 13:39:03,29.24,55.05,1002.01
2020-08-09 13:39:04,29.28,54.98,1002.01
2020-08-09 13:39:05,29.46,55.02,1002.08
2020-08-09 13:39:06,29.4,55.03,1002.09
2020-08-09 13:39:07,29.26,54.84,1002.06
2020-08-09 13:39:08,29.33,55.1,1002.08
2020-08-09 13:39:09,29.39,54.95,1002.08
2020-08-09 13:39:10,29.35,55.19,1002.07
2020-08-09 13:39:11,29.42,54.44,1002.08
2020-08-09 13:39:12,29.39,54.89,1002.08
2020-08-09 13:39:13,29.29,54.96,1002.09
2020-08-09 13:39:14,29.39,55.06,1002.07
2020-08-09 13:39:15,29.4,55.14,1002.06
2020-08-09 13:39:16,29.29,54.83,1002.08
2020-08-09 13:39:17,29.29,54.87,1002.11
2020-08-09 13:39:18,29.35,54.92,1002.1
2020-08-09 13:39:19,29.2,55.14,1002.11
2020-08-09 13:39:20,29.24,54.98,1002.09
2020-08-09 13:39:21,29.35,54.94,1002.08
2020-08-09 13:39:22,29.37,54.87,1002.08
2020-08-09 13:39:23,29.33,55.15,1002.09
2020-08-09 13:39:24,29.28,54.74,1002.06
2020-08-09 13:39:25,29.37,55.06,1002.08
2020-08-09 13:39:26,29.31,54.84,1002.06
2020-08-09 13:39:27,29.28,54.62,1002.07
2020-08-09 13:39:28,29.31,54.57,1002.09
2020-08-09 13:39:29,29.28,54.67,1002.07
2020-08-09 13:39:30,29.4,55.12,1002.05
2020-08-09 13:39:31,29.33,54.9,1002.07
2020-08-09 13:39:32,29.22,54.57,1002.07
2020-08-09 13:39:33,29.39,55.07,1002.08
2020-08-09 13:39:34,29.37,54.84,1002.08
2020-08-09 13:39:35,29.4,54.97,1002.1
2020-08-09 13:39:36,29.28,54.96,1002.08
2020-08-09 13:39:37,29.35,54.86,1002.07
2020-08-09 13:39:38,29.35,54.65,1002.08
2020-08-09 13:39:39,29.35,54.86,1002.06
2020-08-09 13:39:40,29.37,54.85,1002.04
2020-08-09 13:39:41,29.33,54.65,1002.07
2020-08-09 13:39:42,29.24,54.81,1002.1
2020-08-09 13:39:43,29.39,54.98,1002.09
2020-08-09 13:39:44,29.29,54.97,1002.05
2020-08-09 13:39:45,29.42,55.23,1002.1
2020-08-09 13:39:46,29.28,54.91,1002.09
2020-08-09 13:39:47,29.37,54.58,1002.09
2020-08-09 13:39:48,29.26,54.74,1002.1
2020-08-09 13:39:49,29.35,55.04,1002.1
2020-08-09 13:39:50,29.28,54.93,1002.12
2020-08-09 13:39:51,29.29,55.09,1002.08
2020-08-09 13:39:52,29.39,55.04,1002.09
2020-08-09 13:39:53,29.29,54.7,1002.08
2020-08-09 13:39:54,29.29,54.9,1002.09
2020-08-09 13:39:55,29.29,54.63,1002.04
2020-08-09 13:39:56,29.33,55.03,1002.08
2020-08-09 13:39:57,29.4,55.36,1002.08
2020-08-09 13:39:59,29.26,54.86,1002.07
2020-08-09 13:40:00,29.33,54.76,1002.06
2020-08-09 13:40:01,29.29,54.77,1002.05
2020-08-09 13:40:02,29.33,54.83,1002.05
2020-08-09 13:40:03,29.24,54.89,1002.08
2020-08-09 13:40:04,29.29,54.33,1002.09
2020-08-09 13:40:05,29.31,54.89,1002.11
2020-08-09 13:40:06,29.26,54.72,1002.12
2020-08-09 13:40:07,29.22,54.68,1002.11
2020-08-09 13:40:08,29.22,55.07,1002.08
2020-08-09 13:40:09,29.26,54.8,1002.08
2020-08-09 13:40:10,29.42,54.76,1002.09
2020-08-09 13:40:11,29.28,54.94,1002.08
2020-08-09 13:40:12,29.31,55.03,1002.07
2020-08-09 13:40:13,29.31,54.99,1002.08
2020-08-09 13:40:14,29.28,54.7,1002.07
2020-08-09 13:40:15,29.31,54.9,1002.07
2020-08-09 13:40:16,29.33,55.13,1002.08
2020-08-09 13:40:17,29.17,54.77,1002.08
2020-08-09 13:40:18,29.31,54.9,1002.08
2020-08-09 13:40:19,29.29,56.13,1002.07
2020-08-09 13:40:20,29.35,54.9,1002.06
2020-08-09 13:40:21,29.31,54.68,1002.09
2020-08-09 13:40:22,29.4,55.12,1002.09
2020-08-09 13:40:23,29.33,54.79,1002.1
2020-08-09 13:40:24,29.22,54.84,1002.07
2020-08-09 13:40:25,29.35,54.88,1002.07
2020-08-09 13:40:26,29.29,54.71,1002.1
2020-08-09 13:40:27,29.31,55.07,1002.11
2020-08-09 13:40:28,29.4,54.97,1002.1
2020-08-09 13:40:29,29.37,54.87,1002.09
2020-08-09 13:40:30,29.4,54.78,1002.08
2020-08-09 13:40:31,29.35,55.01,1002.1
2020-08-09 13:40:32,29.31,55.09,1002.08
2020-08-09 13:40:33,29.35,54.82,1002.09
2020-08-09 13:40:34,29.28,55.21,1002.1
2020-08-09 13:40:35,29.37,54.67,1002.1
2020-08-09 13:40:36,29.39,54.88,1002.08
2020-08-09 13:40:37,29.26,54.78,1002.08
2020-08-09 13:40:38,29.35,54.96,1002.07
2020-08-09 13:40:39,29.31,54.85,1002.1
2020-08-09 13:40:40,29.4,53.63,1002.06
2020-08-09 13:40:41,29.33,54.84,1002.08
2020-08-09 13:40:42,29.28,54.88,1002.08
2020-08-09 13:40:43,29.33,54.79,1002.07
2020-08-09 13:40:44,29.4,55.14,1002.07
2020-08-09 13:40:45,29.31,55.02,1002.09
2020-08-09 13:40:46,29.46,54.85,1002.08
2020-08-09 13:40:47,29.29,54.67,1002.07
2020-08-09 13:40:48,29.2,54.9,1002.07
2020-08-09 13:40:49,29.29,55.01,1002.07
2020-08-09 13:40:50,29.26,55.1,1002.08
2020-08-09 13:40:51,29.26,54.86,1002.1
2020-08-09 13:40:52,29.4,54.81,1002.08
2020-08-09 13:40:53,29.31,55.02,1002.08
2020-08-09 13:40:54,29.37,55.05,1002.09
2020-08-09 13:40:55,29.44,54.66,1002.1
2020-08-09 13:40:56,29.35,55.0,1002.08
2020-08-09 13:40:57,29.2,54.93,1002.05
2020-08-09 13:40:58,29.31,54.6,1002.06
2020-08-09 13:40:59,29.19,54.69,1002.09
2020-08-09 13:41:00,29.2,54.68,1002.09
2020-08-09 13:41:01,29.29,54.75,1002.1
2020-08-09 13:41:02,29.28,54.64,1002.07
2020-08-09 13:41:03,29.28,54.94,1002.09
2020-08-09 13:41:04,29.35,54.62,1002.08
2020-08-09 13:41:05,29.26,55.19,1002.09
2020-08-09 13:41:06,29.31,54.87,1002.09
2020-08-09 13:41:07,29.26,54.82,1002.08
2020-08-09 13:41:08,29.28,54.86,1002.09
2020-08-09 13:41:09,29.35,54.9,1002.08
2020-08-09 13:41:10,29.35,54.82,1002.09
2020-08-09 13:41:11,29.26,54.76,1002.06
2020-08-09 13:41:12,29.33,54.57,1002.06
2020-08-09 13:41:13,29.22,54.95,1002.06
2020-08-09 13:41:14,29.33,54.84,1002.08
2020-08-09 13:41:15,29.31,54.77,1002.07
2020-08-09 13:41:16,29.15,54.89,1002.08
2020-08-09 13:41:17,29.24,54.54,1002.07
2020-08-09 13:41:18,29.28,54.81,1002.07
2020-08-09 13:41:19,29.22,54.71,1002.06
2020-08-09 13:41:20,29.17,54.7,1002.08
2020-08-09 13:41:21,29.2,54.73,1002.06
2020-08-09 13:41:22,29.24,54.59,1002.07
2020-08-09 13:41:23,29.22,54.74,1002.1
2020-08-09 13:41:24,29.2,55.48,1002.05
2020-08-09 13:41:25,29.2,54.59,1002.0
2020-08-09 13:41:26,29.22,54.63,1002.06
2020-08-09 13:41:27,29.2,54.95,1002.07
2020-08-09 13:41:28,29.28,54.78,1002.06
2020-08-09 13:41:29,29.37,54.86,1002.09
2020-08-09 13:41:30,29.26,54.89,1002.07
2020-08-09 13:41:31,29.28,54.74,1002.06
2020-08-09 13:41:32,29.31,54.75,1002.06
2020-08-09 13:41:33,29.24,55.01,1002.08
2020-08-09 13:41:34,29.31,55.09,1002.07
2020-08-09 13:41:35,29.22,54.72,1002.09
2020-08-09 13:41:36,29.2,54.55,1002.08
2020-08-09 13:41:37,29.28,54.81,1002.05
2020-08-09 13:41:38,29.29,54.84,1002.06
2020-08-09 13:41:39,29.37,55.32,1002.07
2020-08-09 13:41:40,29.31,54.7,1002.06
2020-08-09 13:41:41,29.35,54.58,1002.08
2020-08-09 13:41:42,29.28,54.85,1002.08
2020-08-09 13:41:43,29.17,54.98,1002.04
2020-08-09 13:41:44,29.26,54.75,1002.05
2020-08-09 13:41:45,29.22,54.67,1002.06
2020-08-09 13:41:46,29.28,54.79,1002.05
2020-08-09 13:41:47,29.22,54.81,1002.06
2020-08-09 13:41:48,29.24,54.84,1002.05
2020-08-09 13:41:49,29.26,54.9,1002.05
2020-08-09 13:41:50,29.26,54.92,1002.04
2020-08-09 13:41:51,29.31,54.69,1002.06
2020-08-09 13:41:52,29.19,54.88,1002.06
2020-08-09 13:41:53,29.28,54.82,1002.04
2020-08-09 13:41:54,29.28,54.78,1002.06
2020-08-09 13:41:55,29.31,54.58,1002.04
2020-08-09 13:41:56,29.31,54.92,1002.0
2020-08-09 13:41:57,29.26,54.61,1002.0
2020-08-09 13:41:58,29.22,54.55,1002.03
2020-08-09 13:41:59,29.29,54.97,1002.03
2020-08-09 13:42:00,29.39,54.91,1002.05
2020-08-09 13:42:01,29.28,54.65,1002.07
2020-08-09 13:42:02,29.33,54.89,1002.06
2020-08-09 13:42:03,29.37,54.92,1002.05
2020-08-09 13:42:05,29.29,54.62,1002.06
2020-08-09 13:42:06,29.22,54.78,1002.05
2020-08-09 13:42:07,29.26,54.81,1002.06
2020-08-09 13:42:08,29.31,54.59,1002.06
2020-08-09 13:42:09,29.29,55.02,1002.07
2020-08-09 13:42:10,29.33,54.71,1002.05
2020-08-09 13:42:11,29.19,54.77,1002.08
2020-08-09 13:42:12,29.26,54.72,1002.06
2020-08-09 13:42:13,29.26,54.79,1002.04
2020-08-09 13:42:14,29.26,54.58,1002.06
2020-08-09 13:42:15,29.28,54.49,1002.08
2020-08-09 13:42:16,29.28,55.07,1002.07
2020-08-09 13:42:17,29.22,54.59,1002.07
2020-08-09 13:42:18,29.33,54.75,1002.11
2020-08-09 13:42:19,29.28,54.72,1002.1
2020-08-09 13:42:20,29.28,54.88,1002.09
2020-08-09 13:42:21,29.29,54.87,1002.08
2020-08-09 13:42:22,29.17,54.65,1002.07
2020-08-09 13:42:23,29.2,54.73,1002.08
2020-08-09 13:42:24,29.26,55.08,1002.09
2020-08-09 13:42:25,29.22,54.86,1002.09
2020-08-09 13:42:26,29.2,54.54,1002.11
2020-08-09 13:42:27,29.28,54.56,1002.08
2020-08-09 13:42:28,29.33,54.71,1002.09
2020-08-09 13:42:29,29.26,54.63,1002.1
2020-08-09 13:42:30,29.2,54.97,1002.09
2020-08-09 13:42:31,29.22,55.13,1002.1
2020-08-09 13:42:32,29.26,54.69,1002.09
2020-08-09 13:42:33,29.2,54.92,1002.08
2020-08-09 13:42:34,29.24,54.71,1002.07
2020-08-09 13:42:35,29.22,54.69,1002.08
2020-08-09 13:42:36,29.24,54.68,1002.06
2020-08-09 13:42:37,29.28,54.74,1002.08
2020-08-09 13:42:38,29.28,54.74,1002.1
2020-08-09 13:42:39,29.33,54.92,1002.08
2020-08-09 13:42:40,29.31,54.87,1002.07
2020-08-09 13:42:41,29.33,54.65,1002.05
2020-08-09 13:42:42,29.35,54.85,1002.08
2020-08-09 13:42:43,29.33,54.54,1002.08
2020-08-09 13:42:44,29.24,54.61,1002.07
2020-08-09 13:42:45,29.35,54.7,1002.02
2020-08-09 13:42:46,29.31,54.58,1002.05
2020-08-09 13:42:47,29.26,54.87,1002.06
2020-08-09 13:42:48,29.22,54.73,1002.07
2020-08-09 13:42:49,29.33,54.87,1002.05
2020-08-09 13:42:50,29.29,54.68,1002.1
2020-08-09 13:42:51,29.29,54.8,1002.11
2020-08-09 13:42:52,29.31,54.72,1002.09
2020-08-09 13:42:53,29.29,54.76,1002.13
2020-08-09 13:42:54,29.33,55.05,1002.11
2020-08-09 13:42:55,29.35,55.09,1002.1
2020-08-09 13:42:56,29.26,54.91,1002.1
2020-08-09 13:42:57,29.28,54.88,1002.11
2020-08-09 13:42:58,29.31,54.81,1002.09
2020-08-09 13:42:59,29.29,54.5,1002.05
2020-08-09 13:43:00,29.26,52.99,1002.08
2020-08-09 13:43:01,29.26,54.81,1002.08
2020-08-09 13:43:02,29.19,54.4,1002.06
2020-08-09 13:43:03,29.28,54.57,1002.04
2020-08-09 13:43:04,29.28,53.99,1002.06
2020-08-09 13:43:05,29.19,54.58,1002.04
2020-08-09 13:43:06,29.28,54.92,1002.06
2020-08-09 13:43:07,29.33,54.61,1002.09
2020-08-09 13:43:08,29.24,54.94,1002.08
2020-08-09 13:43:09,29.33,54.77,1002.07
2020-08-09 13:43:10,29.24,54.76,1002.08
2020-08-09 13:43:11,29.17,54.74,1002.07
2020-08-09 13:43:12,29.28,54.86,1002.02
2020-08-09 13:43:13,29.28,54.58,1002.03
2020-08-09 13:43:14,29.31,54.97,1002.06
2020-08-09 13:43:15,29.22,54.96,1002.07
2020-08-09 13:43:16,29.24,54.89,1002.08
2020-08-09 13:43:17,29.31,54.71,1002.06
2020-08-09 13:43:18,29.24,54.71,1002.05
2020-08-09 13:43:19,29.33,54.97,1002.07
2020-08-09 13:43:20,29.28,54.76,1002.06
2020-08-09 13:43:21,29.26,55.0,1002.07
2020-08-09 13:43:22,29.35,54.93,1002.08
2020-08-09 13:43:23,29.2,54.65,1002.07
2020-08-09 13:43:24,29.37,54.72,1002.05
2020-08-09 13:43:25,29.35,54.85,1002.07
2020-08-09 13:43:26,29.19,54.86,1002.06
2020-08-09 13:43:27,29.22,54.76,1002.08
2020-08-09 13:43:28,29.37,54.68,1002.07
2020-08-09 13:43:29,29.35,54.71,1002.08
2020-08-09 13:43:30,29.29,55.13,1002.08
2020-08-09 13:43:31,29.28,54.71,1002.08
2020-08-09 13:43:32,29.2,54.62,1002.06
2020-08-09 13:43:33,29.29,54.62,1002.1
2020-08-09 13:43:34,29.22,54.8,1002.06
2020-08-09 13:43:35,29.35,54.72,1002.05
2020-08-09 13:43:36,29.29,55.05,1002.06
2020-08-09 13:43:37,29.28,54.88,1002.05
2020-08-09 13:43:38,29.35,54.9,1002.06
2020-08-09 13:43:39,29.2,54.81,1002.07
2020-08-09 13:43:40,29.33,54.98,1002.06
2020-08-09 13:43:41,29.33,54.85,1002.06
2020-08-09 13:43:42,29.28,55.05,1002.07
2020-08-09 13:43:43,29.24,54.56,1002.07
2020-08-09 13:43:44,29.33,54.64,1002.04
2020-08-09 13:43:45,29.33,54.77,1002.06
2020-08-09 13:43:46,29.24,54.69,1002.06
2020-08-09 13:43:47,29.26,54.69,1002.06
2020-08-09 13:43:48,29.42,54.82,1002.06
2020-08-09 13:43:49,29.26,54.78,1002.09
2020-08-09 13:43:50,29.28,54.71,1002.08
2020-08-09 13:43:51,29.19,54.95,1002.05
2020-08-09 13:43:52,29.22,54.85,1002.06
2020-08-09 13:43:53,29.28,54.96,1002.07
2020-08-09 13:43:54,29.35,54.69,1002.04
2020-08-09 13:43:55,29.33,54.76,1002.03
2020-08-09 13:43:56,29.24,54.7,1002.04
2020-08-09 13:43:57,29.2,54.5,1002.05
2020-08-09 13:43:59,29.31,54.92,1002.05
2020-08-09 13:44:00,29.33,54.65,1002.07
2020-08-09 13:44:01,29.26,54.96,1002.07
2020-08-09 13:44:02,29.24,54.93,1002.06
2020-08-09 13:44:03,29.31,55.11,1002.05
2020-08-09 13:44:04,29.31,54.54,1002.05
2020-08-09 13:44:05,29.24,55.0,1002.04
2020-08-09 13:44:06,29.35,54.83,1002.02
2020-08-09 13:44:07,29.22,54.99,1002.05
2020-08-09 13:44:08,29.22,55.02,1002.05
2020-08-09 13:44:09,29.22,54.83,1002.05
2020-08-09 13:44:10,29.35,54.96,1002.04
2020-08-09 13:44:11,29.28,54.89,1002.04
2020-08-09 13:44:12,29.24,54.83,1002.04
2020-08-09 13:44:13,29.19,54.9,1002.03
2020-08-09 13:44:14,29.19,54.83,1002.03
2020-08-09 13:44:15,29.33,54.75,1002.03
2020-08-09 13:44:16,29.31,54.59,1002.03
2020-08-09 13:44:17,29.42,54.67,1002.04
2020-08-09 13:44:18,29.22,54.83,1002.02
2020-08-09 13:44:19,29.28,54.77,1002.02
2020-08-09 13:44:20,29.28,54.64,1002.04
2020-08-09 13:44:21,29.31,54.85,1002.05
2020-08-09 13:44:22,29.15,54.62,1002.03
2020-08-09 13:44:23,29.33,54.87,1002.01
2020-08-09 13:44:24,29.24,54.89,1002.03
2020-08-09 13:44:25,29.33,55.09,1002.03
2020-08-09 13:44:26,29.39,54.78,1002.04
2020-08-09 13:44:27,29.26,54.76,1002.0
2020-08-09 13:44:28,29.31,54.81,1001.97
2020-08-09 13:44:29,29.19,54.84,1001.98
2020-08-09 13:44:30,29.28,55.01,1001.99
2020-08-09 13:44:31,29.39,54.67,1002.03
2020-08-09 13:44:32,29.28,55.08,1002.07
2020-08-09 13:44:33,29.26,54.67,1002.05
2020-08-09 13:44:34,29.29,54.92,1002.05
2020-08-09 13:44:35,29.33,54.94,1002.06
2020-08-09 13:44:36,29.28,54.76,1002.03
2020-08-09 13:44:37,29.22,54.37,1002.03
2020-08-09 13:44:38,29.35,54.8,1002.02
2020-08-09 13:44:39,29.35,54.67,1002.06
2020-08-09 13:44:40,29.28,54.69,1002.05
2020-08-09 13:44:41,29.29,54.79,1002.04
2020-08-09 13:44:42,29.33,54.98,1002.05
2020-08-09 13:44:43,29.31,54.76,1002.0
2020-08-09 13:44:44,29.29,57.43,1002.04
2020-08-09 13:44:45,29.26,54.89,1002.03
2020-08-09 13:44:46,29.26,55.54,1002.03
2020-08-09 13:44:47,29.26,54.56,1002.04
2020-08-09 13:44:48,29.26,54.73,1002.04
2020-08-09 13:44:49,29.33,54.8,1002.06
2020-08-09 13:44:50,29.29,54.91,1002.03
2020-08-09 13:44:51,29.22,54.78,1002.04
2020-08-09 13:44:52,29.24,54.65,1002.04
2020-08-09 13:44:53,29.26,55.01,1002.05
2020-08-09 13:44:54,29.22,54.83,1002.05
2020-08-09 13:44:55,29.29,54.77,1002.06
2020-08-09 13:44:56,29.19,54.92,1002.04
2020-08-09 13:44:57,29.35,54.8,1002.07
2020-08-09 13:44:58,29.19,54.59,1002.05
2020-08-09 13:44:59,29.26,54.78,1002.05
2020-08-09 13:45:00,29.33,54.64,1002.07
2020-08-09 13:45:01,29.35,54.87,1002.04
2020-08-09 13:45:02,29.29,54.48,1002.04
2020-08-09 13:45:03,29.39,54.82,1002.05
2020-08-09 13:45:04,29.28,54.98,1002.04
2020-08-09 13:45:05,29.26,55.07,1002.02
2020-08-09 13:45:06,29.2,54.94,1002.05
2020-08-09 13:45:07,29.28,54.8,1002.05
2020-08-09 13:45:08,29.33,54.99,1002.06
2020-08-09 13:45:09,29.31,54.74,1002.05
2020-08-09 13:45:10,29.19,54.83,1002.07
